        time, timestamp,  aX(m/s²),  aY(m/s²),  aZ(m/s²), |a|(m/s²),  Ax(m/s²),  Ay(m/s²),  Az(m/s²), |A|(m/s²),   Gx(°/s),   Gy(°/s),   Gz(°/s),G_abs(°/s),  MagX(uT),  MagY(uT),  MagZ(uT),Mag_abs(uT), THE(°C),Pressure(hPa),height(m),        w,         x,         y,         z, angleX(°), angleY(°), angleZ(°),offsetX(m),offsetY(m),offsetZ(m),     steps,state, asX(m/s²), asY(m/s²), asZ(m/s²),|as|(m/s²), ADC1,GPIO
11:46:14.726,    369827,     0.182,     0.287,     0.589,     0.680,     0.517,    -2.211,    10.063,    10.316,    17.456,    -3.723,     7.385,    19.316,    -1.057,   -21.904,   -11.481,    24.753,     31.22,   991.549,   182.260,    0.9918,   -0.0786,   -0.0323,    0.0956,    -9.344,    -2.807,    11.234,     0.000,     0.000,     0.000,         0, idle,     0.081,     0.455,     0.502,     0.682, 2497,  01
11:46:14.766,    369860,     0.378,     0.230,     0.244,     0.505,     0.727,    -2.182,     9.738,    10.006,    16.296,    -2.197,     0.305,    16.447,    -0.906,   -22.206,   -11.632,    25.084,     31.22,   991.549,   182.260,    0.9920,   -0.0740,   -0.0327,    0.0968,    -8.822,    -2.895,    11.371,     0.000,     0.000,     0.001,         0, idle,     0.311,     0.349,     0.191,     0.505, 2503,  01
11:46:14.806,    369893,    -0.225,     0.225,     0.378,     0.494,     0.134,    -2.086,     9.896,    10.114,    15.625,    -2.014,    -1.221,    15.802,    -1.057,   -22.206,   -11.330,    24.952,     31.22,   991.549,   182.260,    0.9924,   -0.0688,   -0.0328,    0.0962,    -8.234,    -2.977,    11.288,     0.000,     0.000,     0.001,         0, idle,    -0.292,     0.258,     0.301,     0.493, 2494,  01
11:46:14.834,    369926,    -0.110,     0.234,     0.072,     0.269,     0.282,    -2.010,     9.561,     9.774,    13.672,    -3.174,     1.892,    14.162,    -1.057,   -22.508,   -11.330,    25.221,     31.22,   991.549,   182.260,    0.9927,   -0.0642,   -0.0329,    0.0968,    -7.767,    -3.021,    11.332,     0.000,     0.000,     0.001,         0, idle,    -0.158,     0.220,     0.010,     0.271, 2477,  01
11:46:14.858,    369959,    -0.144,     0.077,    -0.239,     0.289,     0.239,    -2.077,     9.312,     9.544,    13.367,    -3.845,     0.732,    13.928,    -1.057,   -22.810,   -11.330,    25.491,     31.22,   991.549,   182.256,    0.9928,   -0.0605,   -0.0335,    0.0973,    -7.284,    -3.131,    11.387,     0.000,     0.000,     0.000,         0, idle,    -0.139,     0.000,    -0.258,     0.293, 2486,  01
11:46:14.895,    369992,    -0.321,     0.077,    -0.148,     0.361,     0.077,    -2.000,     9.422,     9.632,    13.306,    -4.272,     5.920,    15.177,    -1.360,   -23.112,   -11.481,    25.843,     31.22,   991.548,   182.264,    0.9929,   -0.0563,   -0.0339,    0.0986,    -6.817,    -3.219,    11.536,     0.000,     0.000,     0.000,         0, idle,    -0.316,    -0.014,    -0.172,     0.360, 2486,  01
11:46:14.929,    370025,    -0.153,     0.024,    -0.077,     0.173,     0.258,    -1.986,     9.503,     9.712,    12.573,    -4.272,     5.249,    14.279,    -1.057,   -23.264,   -11.330,    25.897,     31.22,   991.549,   182.258,    0.9930,   -0.0529,   -0.0343,    0.1003,    -6.432,    -3.296,    11.717,     0.000,     0.000,     0.000,         0, idle,    -0.148,    -0.019,    -0.091,     0.175, 2486,  01
11:46:14.965,    370058,    -0.182,     0.005,    -0.144,     0.232,     0.244,    -1.938,     9.451,     9.650,    10.925,    -3.113,     0.610,    11.376,    -1.057,   -23.415,   -11.330,    26.033,     31.21,   991.549,   182.258,    0.9930,   -0.0493,   -0.0348,    0.1012,    -6.031,    -3.389,    11.816,     0.000,     0.000,     0.000,         0, idle,    -0.167,    -0.053,    -0.153,     0.233, 2488,  01
11:46:14.993,    370091,    -0.177,     0.081,     0.019,     0.196,     0.263,    -1.775,     9.680,     9.845,     9.827,    -1.648,    -1.709,    10.109,    -1.208,   -23.415,   -11.481,    26.106,     31.22,   991.549,   182.258,    0.9932,   -0.0461,   -0.0350,    0.1012,    -5.718,    -3.444,    11.816,     0.000,     0.000,     0.000,         0, idle,    -0.191,     0.048,     0.000,     0.197, 2493,  01
11:46:15.033,    370124,    -0.014,     0.029,    -0.048,     0.058,     0.431,    -1.804,     9.570,     9.748,     9.888,    -1.160,    -4.150,    10.786,    -1.208,   -23.868,   -11.632,    26.579,     31.22,   991.550,   182.248,    0.9933,   -0.0434,   -0.0352,    0.1007,    -5.361,    -3.505,    11.739,     0.000,     0.000,     0.000,         0, idle,    -0.019,     0.014,    -0.053,     0.058, 2495,  01
11:46:15.065,    370157,    -0.244,     0.321,     0.153,     0.431,     0.215,    -1.445,     9.786,     9.894,    11.658,    -1.587,    -6.287,    13.340,    -1.208,   -24.019,   -11.481,    26.649,     31.22,   991.552,   182.229,    0.9937,   -0.0398,   -0.0354,    0.0989,    -4.949,    -3.582,    11.519,     0.000,     0.000,     0.000,         0, idle,    -0.311,     0.287,     0.081,     0.431, 2498,  01
11:46:15.096,    370190,    -0.163,     0.211,    -0.005,     0.266,     0.301,    -1.493,     9.633,     9.752,    10.681,    -1.648,    -1.770,    10.952,    -1.208,   -24.019,   -11.330,    26.584,     31.22,   991.553,   182.222,    0.9938,   -0.0367,   -0.0354,    0.0982,    -4.592,    -3.620,    11.437,     0.000,     0.000,     0.000,         0, idle,    -0.201,     0.172,    -0.053,     0.270, 2498,  01
11:46:15.119,    370223,    -0.105,     0.258,     0.158,     0.321,     0.373,    -1.378,     9.814,     9.918,     9.949,    -2.625,    -0.244,    10.292,    -1.360,   -24.623,   -11.632,    27.266,     31.22,   991.555,   182.208,    0.9940,   -0.0333,   -0.0356,    0.0978,    -4.202,    -3.686,    11.376,     0.000,     0.000,     0.000,         0, idle,    -0.163,     0.258,     0.110,     0.325, 2496,  01
11:46:15.155,    370256,     0.033,     0.316,     0.139,     0.347,     0.569,    -1.254,     9.776,     9.873,     8.972,    -3.418,     3.174,    10.112,    -1.511,   -24.623,   -11.330,    27.147,     31.22,   991.555,   182.208,    0.9940,   -0.0301,   -0.0363,    0.0988,    -3.895,    -3.790,    11.459,     0.000,     0.000,     0.000,         0, idle,    -0.033,     0.330,     0.086,     0.343, 2492,  01
11:46:15.191,    370289,    -0.048,     0.225,     0.062,     0.238,     0.459,    -1.302,     9.733,     9.830,    10.132,    -2.380,     3.601,    11.013,    -1.511,   -24.623,   -11.632,    27.274,     31.22,   991.555,   182.208,    0.9940,   -0.0273,   -0.0367,    0.0997,    -3.538,    -3.862,    11.580,     0.000,     0.000,     0.000,         0, idle,    -0.096,     0.215,     0.024,     0.237, 2498,  01
11:46:15.228,    370322,     0.115,     0.177,     0.100,     0.234,     0.670,    -1.287,     9.776,     9.883,     8.850,    -3.662,     3.906,    10.344,    -1.360,   -24.925,   -11.481,    27.476,     31.22,   991.554,   182.213,    0.9938,   -0.0242,   -0.0371,    0.1014,    -3.197,    -3.950,    11.744,     0.000,     0.000,     0.000,         0, idle,     0.067,     0.206,     0.081,     0.231, 2503,  01
11:46:15.260,    370355,     0.029,     0.167,     0.067,     0.183,     0.579,    -1.258,     9.752,     9.850,     7.751,    -4.517,     0.732,     9.001,    -1.662,   -24.925,   -11.481,    27.492,     31.22,   991.554,   182.213,    0.9938,   -0.0218,   -0.0381,    0.1020,    -2.939,    -4.081,    11.827,     0.000,     0.000,     0.000,         0, idle,    -0.005,     0.177,     0.043,     0.182, 2503,  01
11:46:15.288,    370388,     0.072,     0.134,     0.010,     0.152,     0.646,    -1.244,     9.700,     9.800,     7.568,    -3.601,     2.075,     8.634,    -1.662,   -24.925,   -11.330,    27.430,     31.22,   991.554,   182.213,    0.9937,   -0.0192,   -0.0390,    0.1028,    -2.659,    -4.219,    11.909,     0.000,     0.000,     0.000,         0, idle,     0.043,     0.144,     0.000,     0.150, 2503,  01
11:46:15.331,    370421,    -0.043,     0.153,     0.062,     0.171,     0.474,    -1.182,     9.771,     9.854,     7.690,    -1.953,    -1.282,     8.037,    -1.813,   -25.227,   -11.330,    27.714,     31.22,   991.555,   182.211,    0.9937,   -0.0170,   -0.0396,    0.1029,    -2.411,    -4.307,    11.915,     0.000,     0.000,     0.000,         0, idle,    -0.077,     0.148,     0.038,     0.171, 2487,  01
11:46:15.357,    370454,    -0.182,     0.053,    -0.014,     0.190,     0.407,    -1.235,     9.680,     9.767,     7.751,    -1.221,    -0.977,     7.908,    -1.813,   -25.227,   -11.481,    27.776,     31.22,   991.555,   182.211,    0.9938,   -0.0145,   -0.0396,    0.1028,    -2.126,    -4.345,    11.887,     0.000,     0.000,     0.000,         0, idle,    -0.187,     0.010,    -0.033,     0.190, 2482,  01
11:46:15.393,    370487,     0.000,     0.048,    -0.139,     0.147,     0.603,    -1.187,     9.566,     9.658,     8.484,    -0.061,    -8.423,    11.955,    -1.662,   -25.529,   -11.179,    27.919,     31.21,   991.555,   182.211,    0.9940,   -0.0119,   -0.0397,    0.1013,    -1.818,    -4.384,    11.706,     0.000,     0.000,     0.000,         0, idle,     0.005,     0.033,    -0.144,     0.147, 2486,  01
11:46:15.429,    370520,    -0.311,     0.139,    -0.134,     0.366,     0.292,    -1.043,     9.575,     9.636,     9.583,     0.122,   -10.315,    14.080,    -1.360,   -25.529,   -11.179,    27.903,     31.21,   991.554,   182.216,    0.9943,   -0.0094,   -0.0396,    0.0986,    -1.522,    -4.406,    11.387,     0.000,     0.000,     0.000,         0, idle,    -0.316,     0.062,    -0.167,     0.363, 2483,  01
11:46:15.453,    370553,    -0.330,     0.124,    -0.187,     0.399,     0.278,    -0.995,     9.527,     9.583,     9.766,    -2.502,    -2.563,    10.402,    -1.813,   -25.832,   -11.632,    28.388,     31.22,   991.554,   182.216,    0.9944,   -0.0063,   -0.0395,    0.0970,    -1.159,    -4.438,    11.190,     0.000,     0.000,     0.000,         0, idle,    -0.330,     0.038,    -0.220,     0.399, 2492,  01
11:46:15.489,    370586,    -0.201,     0.167,    -0.053,     0.267,     0.412,    -0.900,     9.666,     9.717,     9.521,    -4.395,     3.723,    11.128,    -1.813,   -26.285,   -11.330,    28.680,     31.21,   991.553,   182.219,    0.9944,   -0.0036,   -0.0400,    0.0973,    -0.857,    -4.526,    11.212,     0.000,     0.000,     0.000,         0, idle,    -0.220,     0.120,    -0.086,     0.265, 2494,  01
11:46:15.525,    370619,    -0.258,     0.134,     0.000,     0.291,     0.383,    -0.880,     9.723,     9.771,    10.010,    -4.761,    10.437,    15.225,    -1.662,   -26.436,   -11.179,    28.750,     31.21,   991.553,   182.222,    0.9942,   -0.0005,   -0.0407,    0.0997,    -0.516,    -4.636,    11.470,     0.000,     0.000,     0.000,         0, idle,    -0.278,     0.081,    -0.033,     0.291, 2498,  01
11:46:15.558,    370652,     0.182,     0.153,     0.105,     0.260,     0.847,    -0.809,     9.838,     9.908,     9.216,    -4.822,     9.521,    14.101,    -1.813,   -26.436,   -11.330,    28.818,     31.21,   991.553,   182.222,    0.9938,    0.0026,   -0.0416,    0.1033,    -0.192,    -4.768,    11.876,     0.000,     0.000,     0.000,         0, idle,     0.134,     0.196,     0.100,     0.258, 2498,  01
11:46:15.590,    370685,     0.129,     0.215,     0.115,     0.276,     0.818,    -0.699,     9.853,     9.911,     7.996,    -4.028,     3.296,     9.540,    -1.813,   -26.436,   -11.330,    28.818,     31.21,   991.553,   182.222,    0.9936,    0.0051,   -0.0425,    0.1049,     0.066,    -4.900,    12.047,     0.000,     0.000,     0.000,         0, idle,     0.072,     0.249,     0.105,     0.280, 2498,  01
11:46:15.618,    370718,     0.081,     0.230,     0.057,     0.250,     0.794,    -0.636,     9.795,     9.848,     6.592,    -3.479,     1.099,     7.534,    -1.662,   -26.587,   -11.330,    28.948,     31.21,   991.553,   182.222,    0.9934,    0.0076,   -0.0434,    0.1056,     0.341,    -5.032,    12.123,     0.000,     0.000,     0.000,         0, idle,     0.029,     0.249,     0.038,     0.253, 2498,  01
11:46:15.654,    370751,     0.029,     0.278,     0.081,     0.291,     0.723,    -0.546,     9.814,     9.856,     6.165,    -3.235,    -1.404,     7.102,    -1.964,   -26.587,   -11.330,    28.967,     31.21,   991.554,   182.213,    0.9933,    0.0095,   -0.0441,    0.1057,     0.549,    -5.147,    12.123,     0.000,     0.000,     0.000,         0, idle,    -0.029,     0.282,     0.062,     0.291, 2498,  01
11:46:15.691,    370784,    -0.163,     0.191,     0.000,     0.251,     0.584,    -0.603,     9.738,     9.774,     5.798,    -3.479,     1.587,     6.946,    -1.964,   -26.738,   -10.876,    28.932,     31.21,   991.555,   182.208,    0.9933,    0.0117,   -0.0448,    0.1058,     0.786,    -5.251,    12.123,     0.000,     0.000,     0.000,         0, idle,    -0.196,     0.148,    -0.029,     0.248, 2497,  01
11:46:15.715,    370817,    -0.033,     0.163,    -0.038,     0.170,     0.732,    -0.593,     9.700,     9.745,     5.188,    -4.333,     2.380,     7.167,    -2.115,   -26.738,   -10.876,    28.943,     31.21,   991.556,   182.195,    0.9931,    0.0136,   -0.0457,    0.1067,     0.989,    -5.378,    12.211,     0.000,     0.000,     0.000,         0, idle,    -0.062,     0.148,    -0.057,     0.171, 2495,  01
11:46:15.752,    370850,    -0.033,     0.100,    -0.081,     0.134,     0.751,    -0.632,     9.661,     9.711,     5.188,    -4.211,     2.441,     7.114,    -2.266,   -26.889,   -11.179,    29.208,     31.21,   991.557,   182.190,    0.9930,    0.0151,   -0.0466,    0.1074,     1.148,    -5.499,    12.294,     0.000,     0.000,     0.000,         0, idle,    -0.048,     0.081,    -0.091,     0.131, 2503,  01
11:46:15.785,    370883,    -0.167,     0.091,    -0.072,     0.204,     0.641,    -0.608,     9.671,     9.711,     5.310,    -4.578,     3.784,     7.967,    -2.417,   -26.738,   -11.028,    29.024,     31.21,   991.557,   182.190,    0.9928,    0.0169,   -0.0476,    0.1084,     1.335,    -5.636,    12.398,     0.000,     0.000,     0.000,         0, idle,    -0.177,     0.048,    -0.091,     0.205, 2503,  01
11:46:15.821,    370916,    -0.077,     0.062,    -0.129,     0.163,     0.751,    -0.613,     9.613,     9.662,     4.761,    -4.211,     4.395,     7.727,    -2.417,   -26.889,   -11.179,    29.220,     31.21,   991.557,   182.190,    0.9926,    0.0183,   -0.0485,    0.1097,     1.483,    -5.751,    12.541,     0.000,     0.000,     0.000,         0, idle,    -0.077,     0.033,    -0.139,     0.162, 2480,  01
11:46:15.849,    370949,    -0.081,     0.110,    -0.105,     0.173,     0.770,    -0.536,     9.637,     9.683,     4.639,    -3.235,     2.258,     6.089,    -2.115,   -26.587,   -10.876,    28.803,     31.21,   991.556,   182.195,    0.9924,    0.0199,   -0.0493,    0.1108,     1.642,    -5.872,    12.656,     0.000,     0.000,     0.000,         0, idle,    -0.091,     0.081,    -0.120,     0.171, 2484,  01
11:46:15.889,    370982,    -0.110,     0.120,    -0.053,     0.171,     0.751,    -0.502,     9.690,     9.732,     2.991,    -2.197,     2.197,     4.313,    -2.719,   -27.191,   -10.876,    29.412,     31.21,   991.556,   182.195,    0.9922,    0.0211,   -0.0498,    0.1117,     1.774,    -5.944,    12.750,     0.000,     0.000,     0.000,         0, idle,    -0.129,     0.091,    -0.067,     0.172, 2490,  01
11:46:15.917,    371015,    -0.124,     0.201,     0.038,     0.239,     0.746,    -0.407,     9.786,     9.823,     1.465,    -1.892,     0.732,     2.502,    -2.568,   -27.040,   -10.725,    29.203,     31.21,   991.556,   182.195,    0.9922,    0.0219,   -0.0502,    0.1121,     1.851,    -5.999,    12.794,     0.000,     0.000,     0.000,         0, idle,    -0.172,     0.172,     0.014,     0.244, 2492,  01
11:46:15.953,    371048,    -0.105,     0.158,    -0.005,     0.190,     0.770,    -0.445,     9.738,     9.778,    -0.305,    -0.305,    -0.427,     0.607,    -3.172,   -26.738,   -10.725,    28.983,     31.21,   991.555,   182.206,    0.9922,    0.0222,   -0.0504,    0.1122,     1.884,    -6.026,    12.805,     0.000,     0.000,     0.000,         0, idle,    -0.139,     0.129,    -0.024,     0.191, 2492,  01
11:46:15.989,    371081,    -0.077,     0.191,    -0.010,     0.206,     0.780,    -0.397,     9.738,     9.777,    -1.770,     0.427,    -2.686,     3.245,    -2.568,   -26.889,   -10.574,    29.007,     31.20,   991.555,   182.206,    0.9922,    0.0220,   -0.0504,    0.1116,     1.868,    -6.021,    12.755,     0.000,     0.000,     0.000,         0, idle,    -0.115,     0.167,    -0.029,     0.205, 2495,  01
11:46:16.013,    371114,    -0.124,     0.273,     0.019,     0.300,     0.746,    -0.345,     9.767,     9.801,    -2.991,     0.610,    -2.014,     3.657,    -2.568,   -27.040,   -11.028,    29.315,     31.21,   991.555,   182.206,    0.9923,    0.0215,   -0.0503,    0.1110,     1.813,    -5.999,    12.662,     0.000,     0.000,     0.000,         0, idle,    -0.182,     0.239,    -0.005,     0.301, 2493,  01
11:46:16.053,    371147,    -0.163,     0.187,    -0.029,     0.249,     0.703,    -0.445,     9.714,     9.749,    -3.174,     0.732,     0.854,     3.367,    -2.417,   -26.889,   -10.725,    29.050,     31.21,   991.554,   182.216,    0.9923,    0.0207,   -0.0500,    0.1108,     1.725,    -5.955,    12.656,     0.000,     0.000,     0.000,         0, idle,    -0.191,     0.144,    -0.053,     0.245, 2493,  01
11:46:16.085,    371180,    -0.077,     0.215,     0.005,     0.229,     0.785,    -0.426,     9.752,     9.793,    -1.953,     0.366,     0.183,     1.996,    -2.568,   -27.040,   -10.725,    29.203,     31.21,   991.553,   182.224,    0.9923,    0.0201,   -0.0497,    0.1110,     1.664,    -5.927,    12.673,     0.000,     0.000,     0.000,         0, idle,    -0.120,     0.191,    -0.010,     0.226, 2495,  01
11:46:16.117,    371213,    -0.115,     0.201,     0.005,     0.232,     0.742,    -0.445,     9.752,     9.790,    -1.038,    -0.427,     1.038,     1.528,    -2.568,   -27.040,   -10.876,    29.258,     31.21,   991.552,   182.229,    0.9923,    0.0198,   -0.0497,    0.1111,     1.631,    -5.916,    12.689,     0.000,     0.000,     0.000,         0, idle,    -0.158,     0.172,    -0.014,     0.234, 2495,  01
